State,City,Service,Channel,FCC,Station,Broadcast Branding,Link,FacID,licensee,lms_application_id
Missouri,Springfield,Radio,91.1,http://transition.fcc.gov/fcc-bin/fmq?facid=4210,/station-view/KSMU-FM,KSMU Ozarks Public Radio,https://cpb.org/sites/default/files/station_logos/ksmu_fm.gif,4210,BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY,4f84060ba927404c92e5c1b6063ebeb7
Missouri,West Plains,Radio,90.9,http://transition.fcc.gov/fcc-bin/fmq?facid=94057,/station-view/KSMU-FM,KSMU Ozarks Public Radio,https://cpb.org/sites/default/files/station_logos/ksmw_fm.gif,94057,BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY,28570234d04f4ed89942c1b6063ebeb7
Missouri,Kansas City,Radio,90.9,http://transition.fcc.gov/fcc-bin/fmq?facid=9928,/station-view/KTBG-FM,KTBG-FM The Bridge,https://cpb.org/sites/default/files/station_logos/ktbg_fm.gif,9928,"PUBLIC TELEVISION 19, INC.",12ec04c6fdb84a3fbec9c1b6063ebeb7
Missouri,Kansas City,TV,19,http://transition.fcc.gov/fcc-bin/tvq?facid=53843,/station-view/KCPT-TV,Kansas City Public Television,https://cpb.org/sites/default/files/station_logos/kansascitypbs_primary_blue.png,53843,"PUBLIC TELEVISION 19, INC.",25076ff379edbd63017a3eb096797d46
Missouri,St. Louis,TV,23,http://transition.fcc.gov/fcc-bin/tvq?facid=62182,/station-view/KETC-TV,The Nine Network of Public Media,https://cpb.org/sites/default/files/station_logos/ketc-color-logo-TF7FBxM.png,62182,"ST. LOUIS REGIONAL PUBLIC MEDIA, INC.",25076ff363e52f220163f053deb80227
Missouri,Joplin,TV,35,http://transition.fcc.gov/fcc-bin/tvq?facid=51101,/station-view/KOZK-TV,Ozarks Public Television,https://cpb.org/sites/default/files/station_logos/KOZK_0.gif,51101,BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY,25076f91654dadf30165a647892c6a51
Missouri,Springfield,TV,16,http://transition.fcc.gov/fcc-bin/tvq?facid=51102,/station-view/KOZK-TV,Ozarks Public Television,https://cpb.org/sites/default/files/station_logos/kozk-color-logo-5d6XPqh.png,51102,BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY,25076ff36f68a40c016f7b03e27b1c46
Missouri,Warrensburg,TV,6,http://transition.fcc.gov/fcc-bin/tvq?facid=4326,/station-view/KMOS-TV,KMOS,https://cpb.org/sites/default/files/station_logos/KMOS.gif,4326,THE UNIVERSITY OF CENTRAL MISSOURI,fba40001faf0438e9ad6cf6212b6c0ea
Missouri,Rolla,Radio,88.5,http://transition.fcc.gov/fcc-bin/fmq?facid=69041,/station-view/KWMU-FM,St. Louis Public Radio,https://cpb.org/sites/default/files/station_logos/kmst.gif,69041,THE CURATORS OF THE UNIVERSITY OF MISSOURI,3475d677aaaa4c099596c1b6063ebeb7
Missouri,Van Buren,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=81163,/station-view/KRCU-FM,KRCU,https://cpb.org/sites/default/files/station_logos/krcu_fm_1.gif,81163,"BOARD OF GOVERNORS, SOUTHEAST MISSOURI STATE UNIVERSITY",25076f9185f529c40186048e69b00888
Missouri,Liberty,Radio,91.9,http://transition.fcc.gov/fcc-bin/fmq?facid=72478,/station-view/KCUR-FM,KCUR,https://cpb.org/sites/default/files/station_logos/kcur_fm_1.gif,72478,THE CURATORS OF THE UNIVERSITY OF MISSOURI,587459c7ed77412f9bafc1b6063ebeb7
Missouri,Columbia,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=48674,/station-view/KOPN-FM,Community Radio,https://cpb.org/sites/default/files/station_logos/kopn_0.jpg,48674,NEW WAVE CORPORATION,b6509928801742eca498c1b6063ebeb7
Montana,Bozeman,Radio,102.1,http://transition.fcc.gov/fcc-bin/fmq?facid=43572,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_1.png,43572,MONTANA STATE UNIVERSITY - BILLINGS,c5781057e7dd47d885e4c1b6063ebeb7
Montana,Billings,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=43571,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_0.png,43571,MONTANA STATE UNIVERSITY - BILLINGS,9d9b1feac8e24517904ec1b6063ebeb7
Montana,Big Timber,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=174918,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_3.png,174918,MONTANA STATE UNIVERSITY - BILLINGS,50d12dcf19db437ea04bc1b6063ebeb7
Montana,Colstrip,Radio,89.9,http://transition.fcc.gov/fcc-bin/fmq?facid=172568,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_4.png,172568,MONTANA STATE UNIVERSITY - BILLINGS,61d87bf95f294e16803dc1b6063ebeb7
Montana,Standford / Lewistown,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=172585,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_5.png,172585,MONTANA STATE UNIVERSITY - BILLINGS,cfd536a620b647728dfbc1b6063ebeb7
Montana,Livingston,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=172578,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_7.png,172578,MONTANA STATE UNIVERSITY - BILLINGS,1236e3e0799e4cdcb0dfc1b6063ebeb7
Montana,Miles City,Radio,90.7,http://transition.fcc.gov/fcc-bin/fmq?facid=42382,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_8.png,42382,MONTANA STATE UNIVERSITY - BILLINGS,195ad66b2ef340d68c90c1b6063ebeb7
Montana,Wolf Point,Radio,88.3,http://transition.fcc.gov/fcc-bin/fmq?facid=172712,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_9.png,172712,MONTANA STATE UNIVERSITY - BILLINGS,0fc76fca91364d0a8f87c1b6063ebeb7
Montana,Harlem,Radio,88.1,http://transition.fcc.gov/fcc-bin/fmq?facid=22805,/station-view/KGVA-FM,KGVA 88.1 FM,https://cpb.org/sites/default/files/station_logos/generic.gif,22805,AANIIIH NAKODA COLLEGE,97b667cebb2b47e28462c1b6063ebeb7
Montana,Butte,Radio,91.3,http://transition.fcc.gov/fcc-bin/fmq?facid=66630,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kapc_fm.gif,66630,THE UNIVERSITY OF MONTANA,25076ff394cc0df20194d79df1600d27
Montana,Polson,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=173197,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,173197,THE UNIVERSITY OF MONTANA,227e4de09d71483c901ec1b6063ebeb7
Montana,Libby,Radio,90.5,http://transition.fcc.gov/fcc-bin/fmq?facid=173730,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,173730,THE UNIVERSITY OF MONTANA,1656da675a05467fa592c1b6063ebeb7
Montana,Missoula,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=69239,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kufm_fm.gif,69239,THE UNIVERSITY OF MONTANA,928850b88be94e238862c1b6063ebeb7
Montana,Hamilton,Radio,91.9,http://transition.fcc.gov/fcc-bin/fmq?facid=66629,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kufn_fm.gif,66629,THE UNIVERSITY OF MONTANA,e03659c56b60459386c4c1b6063ebeb7
Montana,Helena,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=66628,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kuhm_fm.gif,66628,THE UNIVERSITY OF MONTANA,8f5d2b949972424f88cbc1b6063ebeb7
Montana,Kalispell,Radio,90.1,http://transition.fcc.gov/fcc-bin/fmq?facid=66627,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kukl_fm.gif,66627,THE UNIVERSITY OF MONTANA,da8d9730449c42758b89c1b6063ebeb7
Montana,Billings,TV,16,http://transition.fcc.gov/fcc-bin/tvq?facid=169030,/station-view/KUSM-TV,MontanaPBS,https://cpb.org/sites/default/files/station_logos/KUSM_1.gif,169030,BOARD OF REGENTS OF THE MONTANA UNIVERSITY SYSTEM,25076f918bd01fdf018bf32f95e77628
Montana,Missoula,TV,11,http://transition.fcc.gov/fcc-bin/tvq?facid=66611,/station-view/KUSM-TV,MontanaPBS,https://cpb.org/sites/default/files/station_logos/KUSM_2.gif,66611,THE UNIVERSITY OF MONTANA,4b200569642e45428526cf6212b6c0ea
Montana,Great Falls,TV,21,http://transition.fcc.gov/fcc-bin/tvq?facid=169028,/station-view/KUSM-TV,MontanaPBS,https://cpb.org/sites/default/files/station_logos/KUSM_3.gif,169028,BOARD OF REGENTS OF THE MONTANA UNIVERSITY SYSTEM,3b734b9635e244b9b75dcf6212b6c0ea
Montana,Kalispell,TV,15,http://transition.fcc.gov/fcc-bin/tvq?facid=169027,/station-view/KUSM-TV,MontanaPBS,https://cpb.org/sites/default/files/station_logos/KUSM_5.gif,169027,BOARD OF REGENTS OF THE MONTANA UNIVERSITY SYSTEM,25076ff36612c7aa01661c8888a81749
Montana,Bozeman,TV,8,http://transition.fcc.gov/fcc-bin/tvq?facid=43567,/station-view/KUSM-TV,MontanaPBS,https://cpb.org/sites/default/files/station_logos/kusm-color-logo-gRwB1mO.png,43567,MONTANA STATE UNIVERSITY,25076f9172582c1701725fc73d860cc5
Montana,Bozeman,Radio,91.9,http://transition.fcc.gov/fcc-bin/fmq?facid=6085,/station-view/KGLT-FM,KGLT Alternative Public Radio for Southwest Montana,https://cpb.org/sites/default/files/station_logos/kglt_1.jpg,6085,BOARD OF REGENTS - MONTANA UNIVERSITY SYSTEM,c8bd5c7f77234b23a04ac1b6063ebeb7
Montana,East Helena,Radio,88.5,http://transition.fcc.gov/fcc-bin/fmq?facid=174030,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc_6.png,174030,MONTANA STATE UNIVERSITY - BILLINGS,10919b054b5449c4ade1c1b6063ebeb7
Montana,Helena,TV,29,http://transition.fcc.gov/fcc-bin/tvq?facid=68717,/station-view/KUSM-TV,MontanaPBS,https://cpb.org/sites/default/files/station_logos/KUSM_4.gif,68717,MONTANA STATE UNIVERSITY,25076f9192df88460193030a88bf20a4
Montana,East Helena,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=173818,/station-view/KGLT-FM,KGLT Alternative Public Radio for Southwest Montana,https://cpb.org/sites/default/files/station_logos/kglt.jpg,173818,BOARD OF REGENTS - MONTANA UNIVERSITY SYSTEM,80ede12bde9c49a59b9bc1b6063ebeb7
Montana,Fort Benton,Radio,96.1,http://transition.fcc.gov/fcc-bin/fmq?facid=164087,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc.png,164087,MONTANA STATE UNIVERSITY - BILLINGS,520979aa4d0c4c53a7dfc1b6063ebeb7
Montana,Helena Valley SE,Radio,106.5,http://transition.fcc.gov/fcc-bin/fmq?facid=189560,/station-view/KEMC-FM,Yellowstone Public Radio,https://cpb.org/sites/default/files/station_logos/kemc.png,189560,MONTANA STATE UNIVERSITY - BILLINGS,a7d7acd3be3544f28814c1b6063ebeb7
Montana,Dillon,Radio,90.9,http://transition.fcc.gov/fcc-bin/fmq?facid=93389,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kufm_fm_1.gif,93389,UNIVERSITY OF MONTANA,a012d084b2e94bda94e6c1b6063ebeb7
Montana,Dillon,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=763853,/station-view/KUFM-FM,Montana Public Radio,https://cpb.org/sites/default/files/station_logos/kufm_fm_1.gif,763853,THE UNIVERSITY OF MONTANA,25076f917f42c8d0017f46ea404000d2
Nebraska,Chadron,Radio,91.9,http://transition.fcc.gov/fcc-bin/fmq?facid=47963,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23.jpg,47963,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,9b98d00354184b79a8e8c1b6063ebeb7
Nebraska,Hastings,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=47964,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_1.jpg,47964,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,512a82b492154bed9b5cc1b6063ebeb7
Nebraska,Lexington,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=47968,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_2.jpg,47968,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,6a970489c9d94e8f90d3c1b6063ebeb7
Nebraska,Bassett,Radio,90.3,http://transition.fcc.gov/fcc-bin/fmq?facid=47984,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_3.jpg,47984,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,027bc4daecf54edf9896c1b6063ebeb7
Nebraska,North Platte,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=47965,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_4.jpg,47965,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,53ad7154deb34a2ba929c1b6063ebeb7
Nebraska,Merriman,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=47955,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_5.jpg,47955,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,cb9a281b60694579b802c1b6063ebeb7
Nebraska,Alliance,Radio,91.1,http://transition.fcc.gov/fcc-bin/fmq?facid=47961,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_6.jpg,47961,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,671bb45d8e354fd19275c1b6063ebeb7
Nebraska,Lincoln,Radio,91.1,http://transition.fcc.gov/fcc-bin/fmq?facid=47966,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_7.jpg,47966,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,89df73be5b6340f5af75c1b6063ebeb7
Nebraska,Norfolk,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=47967,/station-view/KUCV-FM,NET Radio,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_8.jpg,47967,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,49d9b90ebdde46f2a7aac1b6063ebeb7
Nebraska,Lincoln,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=63955,/station-view/KZUM-FM,KZUM,https://cpb.org/sites/default/files/station_logos/kzum_0.png,63955,"SUNRISE COMMUNICATIONS, INC.",4748bd74c12f4b38a9a8c1b6063ebeb7
Nebraska,Omaha,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=17416,/station-view/KIOS-FM,Omaha Public Radio,https://cpb.org/sites/default/files/station_logos/kios_fm.gif,17416,DOUGLAS COUNTY SCHOOL DISTRICT 001,9edc5a2b89dd4a51ace7c1b6063ebeb7
Nebraska,Omaha,Radio,90.7,http://transition.fcc.gov/fcc-bin/fmq?facid=69395,/station-view/KVNO-FM,KVNO Classical 90.7 HD-1/News 90.7 HD-3,https://cpb.org/sites/default/files/station_logos/kvno_0.png,69395,THE BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,25076ff37036836a017058fb509905f4
Nebraska,Hastings,TV,28,http://transition.fcc.gov/fcc-bin/tvq?facid=47987,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_9.jpg,47987,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,25076ff36b48bd81016b65e742671317
Nebraska,Lexington,TV,26,http://transition.fcc.gov/fcc-bin/tvq?facid=47975,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_11.jpg,47975,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,25076ff374c2345f0174d9fa38042004
Nebraska,Bassett,TV,7,http://transition.fcc.gov/fcc-bin/tvq?facid=47981,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_12.jpg,47981,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,50f9de3bf396413f8b86cf6212b6c0ea
Nebraska,North Platte,TV,9,http://transition.fcc.gov/fcc-bin/tvq?facid=47973,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_13.jpg,47973,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,b092c56f703c478aba2dcf6212b6c0ea
Nebraska,Merriman,TV,12,http://transition.fcc.gov/fcc-bin/tvq?facid=47971,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_14.jpg,47971,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,1fe4d55395cf4898917ecf6212b6c0ea
Nebraska,Alliance,TV,13,http://transition.fcc.gov/fcc-bin/tvq?facid=47996,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_15.jpg,47996,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,5ecb24d173164cd8a01ccf6212b6c0ea
Nebraska,Norfolk,TV,19,http://transition.fcc.gov/fcc-bin/tvq?facid=47995,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_16.jpg,47995,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,25076f917a52ec2c017a581c06a70da9
Nebraska,Omaha,TV,17,http://transition.fcc.gov/fcc-bin/tvq?facid=47974,/station-view/Nebraska%20Public%20Media,Nebraska Network,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_17.jpg,47974,NEBRASKA EDUCATIONAL TELECOMMUNICATIONS COMMISSION,25076ff374c2345f0174da1604ee214d
Nebraska,Lincoln,TV,12,http://transition.fcc.gov/fcc-bin/tvq?facid=66589,/station-view/KUON-TV,NET,https://cpb.org/sites/default/files/station_logos/NebPubMedia6.23_18.jpg,66589,THE UNIVERSITY OF NEBRASKA,16b9738d1aba43809439cf6212b6c0ea
Nevada,Las Vegas,Radio,88.1,http://transition.fcc.gov/fcc-bin/fmq?facid=50390,/station-view/KCEP-FM,Power 88 Your Soul School Station,https://cpb.org/sites/default/files/station_logos/kcep_fm.gif,50390,ECONOMIC OPPORTUNITY BOARD OF CLARK COUNTY,baa4d17196884c60bbf5c1b6063ebeb7
Nevada,Las Vegas,Radio,89.7,http://transition.fcc.gov/fcc-bin/fmq?facid=48348,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/kcnv_fm.gif,48348,NEVADA PUBLIC RADIO,1049ce3488f440e68cc5c1b6063ebeb7
Nevada,Elko,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=174342,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/klkr_fm.gif,174342,NEVADA PUBLIC RADIO,9edca68afdb44b0e9968c1b6063ebeb7
Nevada,Panaca,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=48350,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/klnr_fm.gif,48350,NEVADA PUBLIC RADIO,79ec964cea0743b58b6ec1b6063ebeb7
Nevada,Las Vegas,Radio,88.9,http://transition.fcc.gov/fcc-bin/fmq?facid=79047,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/knpr_fm.gif,79047,NEVADA PUBLIC RADIO,44e6c39576014ddaa6b4c1b6063ebeb7
Nevada,Tonopah,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=48356,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/ktph_fm.gif,48356,NEVADA PUBLIC RADIO,0eb993fa813241f88abec1b6063ebeb7
Nevada,Lund,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=90472,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/kwpr_fm.gif,90472,NEVADA PUBLIC RADIO,7d4325e8886f425a87f6c1b6063ebeb7
Nevada,Elko,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=49582,/station-view/KUNR-FM,KUNR,https://cpb.org/sites/default/files/station_logos/kncc_fm.gif,49582,BOARD OF REGENTS OF THE NEVADA SYSTEM OF HIGHER EDUCATION,59e8a5283ba9448fb390c1b6063ebeb7
Nevada,Reno,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=69001,/station-view/KUNR-FM,KUNR,https://cpb.org/sites/default/files/station_logos/kunr_fm.gif,69001,BOARD OF REGENTS OF THE NEVADA SYSTEM OF HIGHER EDUCATION,a5706579a35141ebb072c1b6063ebeb7
Nevada,Las Vegas,TV,10,http://transition.fcc.gov/fcc-bin/tvq?facid=11683,/station-view/KLVX-TV,Vegas PBS,https://cpb.org/sites/default/files/station_logos/KLVX.gif,11683,CLARK COUNTY SCHOOL DISTRICT,25076f91932b0f1b0193315605200b91
Nevada,Reno,TV,5,http://transition.fcc.gov/fcc-bin/tvq?facid=10228,/station-view/KNPB-TV,KNPB,https://cpb.org/sites/default/files/station_logos/PBSReno2.21.png,10228,"CHANNEL 5 PUBLIC BROADCASTING, INC.",25076f91900ede45019031e95e24275a
Nevada,Sun Valley,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=172600,/station-view/KNPR-FM,Nevada Public Radio,https://cpb.org/sites/default/files/station_logos/kvnv_fm.gif,172600,NEVADA PUBLIC RADIO,b0d45f1fac054f32b021c1b6063ebeb7
Nevada,Reno,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=78489,/station-view/KUNR-FM,KUNR,https://cpb.org/sites/default/files/station_logos/kunr_fm_1_0.gif,78489,BOARD OF REGENTS OF THE NEVADA SYSTEM OF HIGHER EDUCATION,93fbfebc7e6e40179394c1b6063ebeb7
Nevada,Las Vegas,Radio,91.1,http://transition.fcc.gov/fcc-bin/fmq?facid=4281,/station-view/KANW-FM,New Mexico Public Radio,https://cpb.org/sites/default/files/station_logos/kanw_fm_1.gif,4281,BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE,25076ff39446e86f019446fd1ae20038
New Hampshire,Gorham,Radio,107.1,http://transition.fcc.gov/fcc-bin/fmq?facid=24235,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevc_fm.gif,24235,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",fe72b704e09d4539aca2c1b6063ebeb7
New Hampshire,Colebrook,Radio,90.3,http://transition.fcc.gov/fcc-bin/fmq?facid=173434,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevf_fm.gif,173434,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",6eea3e2659cb4c8da319c1b6063ebeb7
New Hampshire,Hanover,Radio,91.3,http://transition.fcc.gov/fcc-bin/fmq?facid=48439,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevh_fm.gif,48439,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",25076f917338fda80173395b8c0f0066
New Hampshire,Jackson,Radio,99.5,http://transition.fcc.gov/fcc-bin/fmq?facid=84239,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevj_fm.gif,84239,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",25076f9192df85b50192f8a60c300e2c
New Hampshire,Keene,Radio,90.7,http://transition.fcc.gov/fcc-bin/fmq?facid=48440,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevn_fm.gif,48440,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",1f028722301143649cd2c1b6063ebeb7
New Hampshire,Concord,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=48438,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevo_fm.gif,48438,"NEW HAMPSHIRE PUBLIC RADIO, INC.",7b8fed9e5b9e45f0a07ec1b6063ebeb7
New Hampshire,Littleton,Radio,91.9,http://transition.fcc.gov/fcc-bin/fmq?facid=173546,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevq_fm.gif,173546,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",e70b27e7ef834d389d1bc1b6063ebeb7
New Hampshire,Nashua,Radio,88.3,http://transition.fcc.gov/fcc-bin/fmq?facid=84847,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevs_fm.gif,84847,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",25076ff37307423001730a311cc50000
New Hampshire,Keene,TV,49,http://transition.fcc.gov/fcc-bin/tvq?facid=69271,/station-view/New%20Hampshire%20Network,New Hampshire Public Television,https://cpb.org/sites/default/files/station_logos/NHPBS_1.png,69271,NEW HAMPSHIRE PUBLIC BROADCASTING,25076ff3712b4a0d0171321b1a0c198d
New Hampshire,Durham,TV,11,http://transition.fcc.gov/fcc-bin/tvq?facid=69237,/station-view/New%20Hampshire%20Network,New Hampshire Public Television,https://cpb.org/sites/default/files/station_logos/wenh-color-logo-JnVCaYt.png,69237,NEW HAMPSHIRE PUBLIC BROADCASTING,25076f915fd11ef0016003b7db274681
New Hampshire,Littleton,TV,48,http://transition.fcc.gov/fcc-bin/tvq?facid=69328,/station-view/New%20Hampshire%20Network,New Hampshire Public Television,https://cpb.org/sites/default/files/station_logos/NHPBS_2.png,69328,NEW HAMPSHIRE PUBLIC BROADCASTING,25076ff3744bb4d30174924817e1672b
New Hampshire,Bow,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=172814,/station-view/New%20Hampshire%20Public%20Radio%2C%20Inc.,New Hampshire Public Radio,https://cpb.org/sites/default/files/station_logos/wevo_fm_0.gif,172814,,
New Hampshire,Keene,TV,18,http://transition.fcc.gov/fcc-bin/tvq?facid=69271,/station-view/New%20Hampshire%20Network,New Hampshire Public Television,https://cpb.org/sites/default/files/station_logos/NHPBS_0.png,69271,NEW HAMPSHIRE PUBLIC BROADCASTING,25076ff3712b4a0d0171321b1a0c198d
